gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,96.84,2808.36,Yes
Female,1,Yes,No,41,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,26.66,1093.06,Yes
Female,1,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,47.28,47.28,No
Male,1,No,Yes,10,Yes,No phone service,No,No,No,Yes,No,Yes,No,One year,No,Electronic check,79.17,791.7,No
Male,1,No,Yes,24,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,109.21,2621.04,Yes
Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,Yes,Electronic check,90.69,2539.32,No
Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,21.78,457.38,Yes
Female,0,No,No,18,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,43.91,790.38,No
Female,1,No,No,40,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,60.45,2418.0,No
Male,0,Yes,No,37,No,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,82.18,3040.66,Yes
Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,86.47,2421.16,No
Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,81.1,1703.1,Yes
Male,0,No,Yes,7,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,27.08,189.56,Yes
Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.78,4405.88,Yes
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,87.01,435.05,Yes
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,41.34,248.04,Yes
Male,0,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.63,2437.05,Yes
Female,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,45.62,319.34,No
Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,88.66,3989.7,Yes
Male,1,Yes,No,63,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer,41.59,2620.17,No
Female,0,Yes,No,30,No,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,22.02,660.6,Yes
Female,0,No,Yes,22,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,63.17,1389.74,Yes
Male,0,No,No,60,No,No phone service,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.3,1458.0,Yes
Male,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Credit card,24.32,1191.68,No
Female,0,Yes,Yes,45,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,39.11,1759.95,Yes
Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,No,Credit card,92.11,3868.62,Yes
Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,114.28,1028.52,Yes
Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.27,1354.13,Yes
Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,87.8,1317.0,No
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,24.96,49.92,Yes
Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,99.04,2872.16,Yes
Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,64.83,1102.11,Yes
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.24,3957.92,Yes
Male,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,100.27,6918.63,No
Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.65,1076.1,Yes
Female,0,No,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,65.57,1180.26,Yes
Male,0,Yes,No,25,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,73.93,1848.25,Yes
Female,0,Yes,No,34,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.34,2765.56,Yes
Female,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Mailed check,90.75,6443.25,Yes
Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.11,4654.16,Yes
Male,0,No,No,48,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,104.77,5028.96,Yes
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Two year,No,Credit card,118.2,1063.8,No
Male,0,No,No,28,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Bank transfer,21.69,607.32,No
Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Credit card,61.32,4292.4,No
Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,60.91,4080.97,No
Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.05,2186.15,Yes
Male,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.05,2060.1,Yes
Male,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,21.51,817.38,No
Male,0,No,Yes,24,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,27.47,659.28,No
Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Mailed check,112.36,7528.12,Yes
Female,0,Yes,Yes,33,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,111.82,3690.06,Yes
Female,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,45.63,2372.76,No
Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,113.6,6134.4,Yes
Male,0,No,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,107.6,5595.2,Yes
Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card,88.9,1511.3,Yes
Female,1,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,44.47,266.82,Yes
Male,0,No,Yes,62,Yes,Yes,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,31.84,1974.08,Yes
Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,36.77,1507.57,No
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,39.78,397.8,Yes
Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card,100.71,805.68,Yes
Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,52.08,1770.72,No
Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,87.8,5619.2,Yes
Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,96.84,387.36,Yes
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Credit card,63.35,1583.75,No
Male,0,Yes,No,50,No,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,41.39,2069.5,Yes
Female,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,67.45,2495.65,Yes
Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,33.42,66.84,Yes
Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card,101.55,5889.9,Yes
Male,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,100.63,1207.56,Yes
Male,0,Yes,Yes,34,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,113.39,3855.26,Yes
Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.18,202.36,Yes
Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.9,4414.8,Yes
Male,1,No,No,54,No,No,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer,57.77,3119.58,No
Female,1,Yes,No,44,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,69.65,3064.6,No
Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card,38.65,2512.25,No
Female,0,Yes,No,66,No,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,87.36,5765.76,Yes
Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,103.47,4449.21,Yes
Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,89.72,6011.24,No
Male,0,Yes,No,61,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,115.69,7057.09,Yes
Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,117.31,2815.44,Yes
Male,1,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.65,4572.15,Yes
Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Mailed check,94.61,4635.89,No
Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,52.73,0.0,Yes
Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,24.51,931.38,Yes
Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,105.83,5397.33,Yes
Male,0,No,No,39,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.79,3462.81,Yes
Male,0,No,Yes,59,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,116.48,6872.32,No
Male,0,No,No,68,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,20.03,1362.04,No
Male,1,No,No,19,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.58,1740.02,Yes
Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,46.83,46.83,No
Male,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,64.43,515.44,Yes
Female,0,Yes,No,38,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card,65.15,2475.7,No
Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,23.57,683.53,No
Female,0,No,No,53,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,105.2,5575.6,Yes
Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,28.84,1643.88,Yes
Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,No,Mailed check,115.28,4957.04,Yes
Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,77.1,3238.2,No
Female,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,47.47,427.23,Yes
Female,0,No,Yes,47,Yes,No,DSL,No,Yes,No,No,No,No internet service,One year,No,Electronic check,83.87,3941.89,Yes
Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,No,Bank transfer,112.74,1803.84,Yes
Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,98.08,392.32,Yes
Male,0,No,No,69,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,36.56,2522.64,Yes
Female,0,No,No,63,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,50.99,3212.37,Yes
Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,30.86,2005.9,Yes
Female,1,No,Yes,70,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.13,6519.1,Yes
Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.1,120.3,Yes
Male,0,Yes,No,27,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,94.56,2553.12,Yes
Female,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,33.17,1227.29,No
Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,96.26,6256.9,Yes
Male,0,No,No,66,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.45,4715.7,Yes
Female,1,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,103.87,6128.33,Yes
Male,1,No,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,71.89,3306.94,No
Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card,44.86,1076.64,No
Female,0,Yes,No,65,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.1,5726.5,Yes
Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Credit card,50.03,3301.98,No
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,29.2,1985.6,No
Female,0,No,Yes,39,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,102.68,4004.52,No
Female,0,Yes,No,49,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card,92.95,4554.55,Yes
Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,25.74,1003.86,No
Female,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,112.7,4057.2,Yes
Male,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,40.36,2744.48,No
Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,94.36,1509.76,Yes
Male,1,No,No,61,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,22.19,1353.59,Yes
Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,67.89,2715.6,No
Female,1,Yes,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,45.68,1872.88,Yes
Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.52,2265.6,Yes
Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,47.02,1504.64,Yes
Female,1,No,No,42,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,69.69,2926.98,Yes
Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card,21.13,1394.58,No
Female,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,110.79,4099.23,Yes
Female,0,Yes,Yes,40,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,100.85,4034.0,No
Female,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,22.5,1395.0,Yes
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,118.65,4627.35,Yes
Female,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,112.8,3271.2,No
Female,1,Yes,No,46,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.94,3953.24,Yes
Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,59.41,1247.61,Yes
Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,108.39,5853.06,Yes
Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,105.82,4444.44,Yes
Male,0,Yes,No,60,No,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,62.13,3727.8,Yes
Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,90.49,2805.19,Yes
Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,101.04,303.12,No
Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,101.75,4477.0,Yes
Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.35,8331.85,Yes
Female,0,No,No,19,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card,100.0,1900.0,Yes
Male,0,Yes,No,70,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer,75.48,5283.6,No
Female,1,No,No,64,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Electronic check,100.41,6426.24,No
Male,1,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,50.21,2962.39,Yes
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card,44.71,1117.75,No
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,49.61,1091.42,Yes
Male,1,No,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,74.42,2902.38,No
Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,78.86,78.86,No
Male,0,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,52.03,1300.75,No
Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card,68.18,4158.98,No
Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.71,3341.53,Yes
Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,47.74,1432.2,No
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Electronic check,25.68,642.0,No
Female,0,No,No,4,No,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,30.55,122.2,No
Male,0,Yes,No,69,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer,81.27,5607.63,Yes
Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,112.18,3814.12,Yes
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,No,Electronic check,64.56,968.4,No
Female,1,Yes,No,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,70.85,2125.5,No
Female,0,Yes,Yes,13,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.02,312.26,Yes
Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,115.23,2765.52,Yes
Female,0,No,Yes,70,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.83,7408.1,Yes
Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.81,1169.77,Yes
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.22,5302.78,Yes
Male,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,63.7,1210.3,Yes
Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,65.74,3615.7,Yes
Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,88.3,88.3,Yes
Male,0,No,No,25,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,52.33,1308.25,Yes
Male,1,Yes,Yes,22,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.15,2379.3,Yes
Male,1,No,No,31,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,41.37,1282.47,Yes
Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,116.06,1392.72,Yes
Male,1,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,112.7,1352.4,Yes
Female,0,No,No,16,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,54.56,872.96,No
Female,0,Yes,No,57,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.06,4905.42,Yes
Female,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,69.67,1811.42,No
Male,0,No,Yes,16,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,78.45,1255.2,Yes
Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,37.28,1379.36,No
Female,1,No,Yes,13,No,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,94.86,1233.18,Yes
Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.03,923.39,Yes
Male,0,No,No,11,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.42,334.62,Yes
Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,99.93,6795.24,No
Male,1,Yes,Yes,67,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,110.18,7382.06,No
Male,0,Yes,No,54,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,20.62,1113.48,Yes
Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,100.69,6242.78,Yes
Female,0,No,No,28,No,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Credit card,76.74,2148.72,No
Female,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,One year,No,Credit card,25.04,1101.76,No
Female,0,No,No,3,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,64.56,193.68,Yes
Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,61.56,923.4,Yes
Male,0,Yes,No,65,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,39.2,2548.0,No
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,56.0,1232.0,No
Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,70.3,4710.1,Yes
Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,74.91,1423.29,No
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,34.59,553.44,Yes
Female,1,No,No,51,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,78.66,4011.66,Yes
Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,One year,No,Credit card,45.67,228.35,No
Male,1,Yes,No,38,No,Yes,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card,36.31,1379.78,Yes
Male,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,53.08,1751.64,No
